,Date,Team,ELOR
7825,20 Mar 1999,Ireland,1811.3172140000001
7826,28 Mar 1999,Georgia,1613.429474
7827,28 Mar 1999,Tonga,1723.0406890000002
7828,3 Apr 1999,Switzerland,1323.512751
7829,3 Apr 1999,Israel,1114.714576
7830,3 Apr 1999,Portugal,1480.804967
7831,3 Apr 1999,Uruguay,1683.104694
7832,4 Apr 1999,Korea,1782.666366
7833,4 Apr 1999,Netherlands,1568.514284
7834,10 Apr 1999,France,2113.671824
7835,10 Apr 1999,Scotland,2025.752516
7836,10 Apr 1999,Monaco,1242.14788
7837,10 Apr 1999,Switzerland,1358.836106
7838,10 Apr 1999,Ireland,1849.146966
7839,10 Apr 1999,Italy,1790.8091570000001
7840,11 Apr 1999,England,2240.205107
7841,11 Apr 1999,Wales,2049.7332149999997
7842,16 Apr 1999,Tonga,1788.872937
7843,16 Apr 1999,Korea,1716.834118
7844,18 Apr 1999,Uruguay,1707.709309
7845,18 Apr 1999,Morocco,1520.560972
7846,24 Apr 1999,Bulgaria,891.130789
7847,24 Apr 1999,Israel,1123.453385
7848,24 Apr 1999,Bosnia & Her,1270.36472
7849,24 Apr 1999,Slovenia,1396.216516
7850,24 Apr 1999,Sweden,1296.3802660000001
7851,24 Apr 1999,Norway,939.3683699999999
7852,25 Apr 1999,Germany,1472.575868
7853,25 Apr 1999,Belgium,1255.807097
7854,1 May 1999,Japan,1788.4944469999998
7855,1 May 1999,Canada,1854.7096370000002
7856,1 May 1999,Ukraine,1598.924979
7857,1 May 1999,Poland,1409.995539
7858,1 May 1999,Luxembourg,1110.111152
7859,1 May 1999,Tunisia,1483.034865
7860,1 May 1999,Morocco,1556.5812050000002
7861,1 May 1999,Uruguay,1671.689076
7862,4 May 1999,Korea,1630.511475
7863,4 May 1999,Tonga,1875.19558
7864,8 May 1999,Japan,1856.4243649999999
7865,8 May 1999,Tonga,1807.265662
7866,8 May 1999,Singapore,1467.0476640000002
7867,8 May 1999,Brunei,1436.169052
7868,8 May 1999,Russia,1698.6045980000001
7869,8 May 1999,Ukraine,1555.965078
7870,8 May 1999,Lithuania,1067.7090150000001
7871,8 May 1999,Latvia,1402.5910210000002
7872,8 May 1999,Tunisia,1505.73832
7873,8 May 1999,Serbia & Mon,1244.274959
7874,15 May 1999,Singapore,1491.501485
7875,15 May 1999,Hong Kong,1561.9817289999999
7876,15 May 1999,Croatia,1661.682004
7877,15 May 1999,Slovenia,1375.537993
7878,15 May 1999,Hungary,1150.8111720000002
7879,15 May 1999,Bosnia & Her,1175.475363
7880,15 May 1999,Poland,1372.101478
7881,15 May 1999,Russia,1736.498659
7882,15 May 1999,Canada,1805.013152
7883,15 May 1999,Fiji,1984.4176489999998
7884,15 May 1999,USA,1652.615688
7885,15 May 1999,Tonga,1719.850089
7886,18 May 1999,C Taipai,1431.2458800000002
7887,18 May 1999,Hong Kong,1561.9817289999999
7888,22 May 1999,Japan,1882.5902
7889,22 May 1999,Samoa,1890.697115
7890,22 May 1999,C Taipai,1465.045911
7891,22 May 1999,Singapore,1457.701454
7892,22 May 1999,Croatia,1669.617266
7893,22 May 1999,Austria,1240.9910439999999
7894,22 May 1999,USA,1733.1413710000002
7895,22 May 1999,Fiji,1903.891966
7896,29 May 1999,Hong Kong,1593.29152
7897,29 May 1999,Singapore,1426.391663
7898,29 May 1999,Israel,1180.4449960000002
7899,29 May 1999,Monaco,1185.1562689999998
7900,29 May 1999,Austria,1276.9694630000001
7901,29 May 1999,Hungary,1114.832753
7902,29 May 1999,Czechia,1274.176265
7903,29 May 1999,Russia,1752.4756100000002
7904,29 May 1999,Denmark,1416.22993
7905,29 May 1999,Lithuania,1052.978815
7906,29 May 1999,Canada,1773.3507120000002
7907,29 May 1999,Samoa,1922.359555
7908,3 Jun 1999,France,2125.351449
7909,3 Jun 1999,Romania,1740.212955
7910,5 Jun 1999,Fiji,1933.683232
7911,5 Jun 1999,Japan,1852.798934
7912,5 Jun 1999,Singapore,1374.888184
7913,5 Jun 1999,C Taipai,1516.5493900000001
7914,5 Jun 1999,Argentina,1857.3635239999999
7915,5 Jun 1999,Wales,2087.560382
7916,5 Jun 1999,Samoa,1922.359555
7917,5 Jun 1999,Tonga,1719.850089
7918,8 Jun 1999,Hong Kong,1637.478128
7919,8 Jun 1999,C Taipai,1472.362782
7920,12 Jun 1999,Australia,2498.215683
7921,12 Jun 1999,Ireland,1846.980937
7922,12 Jun 1999,Israel,1138.039057
7923,12 Jun 1999,Andorra,1271.615456
7924,12 Jun 1999,Monaco,1192.61055
7925,12 Jun 1999,Bulgaria,883.676508
7926,12 Jun 1999,Sweden,1303.8366640000002
7927,12 Jun 1999,Lithuania,1045.522417
7928,12 Jun 1999,South Africa,2532.18612
7929,12 Jun 1999,Italy,1789.297505
7930,12 Jun 1999,Argentina,1832.7068789999998
7931,12 Jun 1999,Wales,2112.217027
7932,12 Jun 1999,USA,1682.914431
7933,12 Jun 1999,Japan,1903.025874
7934,12 Jun 1999,Samoa,1884.1959760000002
7935,12 Jun 1999,France,2163.5150280000003
7936,16 Jun 1999,Tonga,1777.183309
7937,16 Jun 1999,France,2106.181808
7938,18 Jun 1999,New Zealand,2423.7114269999997
7939,18 Jun 1999,Samoa,1879.5981379999998
7940,19 Jun 1999,Australia,2499.35462
7941,19 Jun 1999,Ireland,1845.842
7942,19 Jun 1999,Austria,1241.326714
7943,19 Jun 1999,Switzerland,1394.478855
7944,19 Jun 1999,South Africa,2533.792926
7945,19 Jun 1999,Italy,1787.6906989999998
7946,19 Jun 1999,Canada,1753.189053
7947,19 Jun 1999,USA,1703.0760899999998
7948,26 Jun 1999,Tonga,1759.9706190000002
7949,26 Jun 1999,Fiji,1950.895922
7950,26 Jun 1999,New Zealand,2437.966284
7951,26 Jun 1999,France,2091.9269510000004
7952,26 Jun 1999,Australia,2509.690291
7953,26 Jun 1999,England,2229.869436
7954,26 Jun 1999,Wales,2196.3841780000002
7955,26 Jun 1999,South Africa,2449.625775
7956,26 Jun 1999,Samoa,1895.0591539999998
7957,26 Jun 1999,USA,1687.6150739999998
7958,3 Jul 1999,Tonga,1793.157788
7959,3 Jul 1999,Canada,1720.001884
7960,3 Jul 1999,Fiji,1880.5155719999998
7961,3 Jul 1999,Samoa,1965.439504
7962,10 Jul 1999,New Zealand,2492.228724
7963,10 Jul 1999,South Africa,2395.363335
7964,17 Jul 1999,Australia,2542.148696
7965,17 Jul 1999,South Africa,2362.90493
7966,24 Jul 1999,New Zealand,2546.966895
7967,24 Jul 1999,Australia,2487.410525
7968,24 Jul 1999,Chile,1519.0644710000001
7969,24 Jul 1999,Spain,1678.927861
7970,7 Aug 1999,Namibia,1824.9349760000002
7971,7 Aug 1999,Zimbabwe,1569.403678
7972,7 Aug 1999,South Africa,2322.717181
7973,7 Aug 1999,New Zealand,2587.154644
7974,14 Aug 1999,South Africa,2339.895938
7975,14 Aug 1999,Australia,2470.231768
7976,20 Aug 1999,Japan,1921.831456
7977,20 Aug 1999,Spain,1660.122279
7978,21 Aug 1999,Scotland,1949.510246
7979,21 Aug 1999,Argentina,1908.9491489999998
7980,21 Aug 1999,Wales,2200.613541
7981,21 Aug 1999,Canada,1715.772521
7982,21 Aug 1999,England,2234.842419
7983,21 Aug 1999,USA,1682.642091
7984,22 Aug 1999,Italy,1821.87572
7985,22 Aug 1999,Uruguay,1637.504055
7986,24 Aug 1999,Fiji,1898.5668649999998
7987,24 Aug 1999,Spain,1642.070986
7988,26 Aug 1999,Fiji,1912.21538
7989,26 Aug 1999,Uruguay,1623.85554
7990,26 Aug 1999,Italy,1847.249966
7991,26 Aug 1999,Spain,1616.69674
7992,28 Aug 1999,Australia,2538.601147
7993,28 Aug 1999,New Zealand,2518.785265
7994,28 Aug 1999,Italy,1785.815688
7995,28 Aug 1999,Fiji,1973.6496579999998
7996,28 Aug 1999,Ireland,1887.650602
7997,28 Aug 1999,Argentina,1867.140547
7998,28 Aug 1999,Wales,2225.689617
7999,28 Aug 1999,France,2066.850875
8000,28 Aug 1999,Scotland,1973.281622
8001,28 Aug 1999,Romania,1716.4415789999998
8002,28 Aug 1999,England,2238.856366
8003,28 Aug 1999,Canada,1711.7585739999997
8004,28 Aug 1999,Spain,1546.950809
8005,28 Aug 1999,Uruguay,1693.6014710000002
8006,18 Sep 1999,Russia,1780.914607
8007,18 Sep 1999,Ukraine,1527.526081
8008,1 Oct 1999,Wales,2231.002562
8009,1 Oct 1999,Argentina,1861.8276019999998
8010,1 Oct 1999,Fiji,2006.718951
8011,1 Oct 1999,Namibia,1791.8656829999998
8012,2 Oct 1999,France,2074.8216420000003
8013,2 Oct 1999,Canada,1703.787807
8014,2 Oct 1999,Poland,1432.641968
8015,2 Oct 1999,Latvia,1342.050531
8016,2 Oct 1999,Spain,1505.370265
8017,2 Oct 1999,Uruguay,1735.1820149999999
8018,2 Oct 1999,England,2246.158937
8019,2 Oct 1999,Italy,1778.5131170000002
8020,2 Oct 1999,Ireland,1912.5104379999998
8021,2 Oct 1999,USA,1657.782255
8022,3 Oct 1999,Japan,1843.3072789999999
8023,3 Oct 1999,Samoa,2043.963681
8024,3 Oct 1999,New Zealand,2520.169568
8025,3 Oct 1999,Tonga,1791.7734850000002
8026,3 Oct 1999,Scotland,1954.6474879999998
8027,3 Oct 1999,South Africa,2358.530072
8028,3 Oct 1999,Australia,2539.460583
8029,3 Oct 1999,Romania,1715.5821429999999
8030,8 Oct 1999,Scotland,1975.6257870000002
8031,8 Oct 1999,Uruguay,1714.203716
8032,8 Oct 1999,France,2090.479108
8033,8 Oct 1999,Namibia,1776.208217
8034,9 Oct 1999,Canada,1679.1903320000001
8035,9 Oct 1999,Fiji,2031.316426
8036,9 Oct 1999,Wales,2240.924366
8037,9 Oct 1999,Japan,1833.385475
8038,9 Oct 1999,England,2219.440298
8039,9 Oct 1999,New Zealand,2546.888207
8040,9 Oct 1999,Romania,1729.267339
8041,9 Oct 1999,USA,1644.097059
8042,10 Oct 1999,Argentina,1934.6951809999998
8043,10 Oct 1999,Samoa,1971.096102
8044,10 Oct 1999,Ireland,1907.497002
8045,10 Oct 1999,Australia,2544.474019
8046,10 Oct 1999,South Africa,2359.233948
8047,10 Oct 1999,Spain,1504.666389
8048,10 Oct 1999,Italy,1745.5287059999998
8049,10 Oct 1999,Tonga,1824.757896
8050,14 Oct 1999,Italy,1742.6818
8051,14 Oct 1999,New Zealand,2549.7351129999997
8052,14 Oct 1999,Wales,2167.56756
8053,14 Oct 1999,Samoa,2044.4529079999998
8054,14 Oct 1999,Australia,2544.9833550000003
8055,14 Oct 1999,USA,1643.587723
8056,14 Oct 1999,Canada,1765.774773
8057,14 Oct 1999,Namibia,1689.6237760000001
8058,15 Oct 1999,England,2230.4840879999997
8059,15 Oct 1999,Tonga,1813.714106
8060,15 Oct 1999,South Africa,2361.423095
8061,15 Oct 1999,Uruguay,1712.0145690000002
8062,15 Oct 1999,Ireland,1932.825588
8063,15 Oct 1999,Romania,1703.9387530000001
8064,16 Oct 1999,France,2119.007213
8065,16 Oct 1999,Fiji,2002.788321
8066,16 Oct 1999,Belgium,1206.260066
8067,16 Oct 1999,Poland,1482.188999
8068,16 Oct 1999,Hungary,1081.206613
8069,16 Oct 1999,Slovenia,1409.164133
8070,16 Oct 1999,Scotland,1981.888913
8071,16 Oct 1999,Spain,1498.4032630000002
8072,16 Oct 1999,Switzerland,1345.559341
8073,16 Oct 1999,Czechia,1323.095779
8074,16 Oct 1999,Argentina,1966.888945
8075,16 Oct 1999,Japan,1801.191711
8076,17 Oct 1999,Germany,1420.024645
8077,17 Oct 1999,Namibia,1742.1749989999998
8078,20 Oct 1999,England,2248.45435
8079,20 Oct 1999,Fiji,1984.818059
8080,20 Oct 1999,Scotland,2034.558981
8081,20 Oct 1999,Samoa,1991.7828399999999
8082,20 Oct 1999,Argentina,1988.8709219999998
8083,20 Oct 1999,Ireland,1910.843611
8084,23 Oct 1999,Sweden,1326.42705
8085,23 Oct 1999,Luxembourg,1087.520766
8086,23 Oct 1999,Wales,2150.605462
8087,23 Oct 1999,Australia,2561.9454530000003
8088,24 Oct 1999,England,2190.904177
8089,24 Oct 1999,South Africa,2418.973268
8090,24 Oct 1999,Denmark,1386.931644
8091,24 Oct 1999,Ukraine,1556.824367
8092,24 Oct 1999,Argentina,1935.9061980000001
8093,24 Oct 1999,France,2171.9719370000003
8094,24 Oct 1999,Scotland,2026.80952
8095,24 Oct 1999,New Zealand,2557.4845739999996
8096,30 Oct 1999,Australia,2578.827698
8097,30 Oct 1999,South Africa,2402.091023
8098,30 Oct 1999,Slovenia,1432.624748
8099,30 Oct 1999,Andorra,1248.154841
8100,31 Oct 1999,France,2259.520547
8101,31 Oct 1999,New Zealand,2469.9359640000002
8102,Nov 1999,Guadeloupe,1370.5120570000001
8103,Nov 1999,Trinidad & T,1622.8827820000001
8104,Nov 1999,Guyana,1422.076352
8105,Nov 1999,Trinidad & T,1649.209644
8106,Nov 1999,Martinique,1424.89941
8107,Nov 1999,Trinidad & T,1683.707709
8108,4 Nov 1999,New Zealand,2424.82906
8109,4 Nov 1999,South Africa,2447.197927
8110,6 Nov 1999,Monaco,1220.263704
8111,6 Nov 1999,Hungary,1053.553459
8112,6 Nov 1999,Australia,2590.4219190000003
8113,6 Nov 1999,France,2247.9263260000002
8114,13 Nov 1999,Croatia,1684.6166210000001
8115,13 Nov 1999,Denmark,1371.932289
8116,13 Nov 1999,Switzerland,1372.9404550000002
8117,13 Nov 1999,Latvia,1314.669417
8118,13 Nov 1999,Barbados,1342.43095
8119,13 Nov 1999,Trinidad & T,1706.0924940000002
8120,13 Nov 1999,Guyana,1447.227752
8121,13 Nov 1999,Martinique,1399.74801
8122,22 Nov 1999,Bermuda,1602.118783
8123,22 Nov 1999,Cayman Is,1635.0144970000001
8124,24 Nov 1999,Bahamas,1270.516302
8125,24 Nov 1999,Cayman Is,1659.088501
8126,25 Nov 1999,Bahamas,1332.3011199999999
8127,25 Nov 1999,Jamaica,1312.662611
8128,5 Feb 2000,Italy,1825.46589
8129,5 Feb 2000,Scotland,1944.0254300000001
8130,5 Feb 2000,Monaco,1183.28561
8131,5 Feb 2000,Andorra,1285.1329349999999
8132,5 Feb 2000,England,2206.532407
8133,5 Feb 2000,Ireland,1895.215381
8134,5 Feb 2000,Wales,2083.589849
8135,5 Feb 2000,France,2314.9419390000003
8136,6 Feb 2000,Spain,1561.710187
8137,6 Feb 2000,Netherlands,1505.2073599999999
8138,6 Feb 2000,Morocco,1608.944642
8139,6 Feb 2000,Romania,1651.575316
8140,8 Feb 2000,Portugal,1462.134264
8141,8 Feb 2000,Georgia,1632.100177
8142,19 Feb 2000,France,2256.783333
8143,19 Feb 2000,England,2264.691013
8144,19 Feb 2000,Wales,2100.905229
8145,19 Feb 2000,Italy,1808.1505100000002
8146,19 Feb 2000,Ireland,1952.308431
8147,19 Feb 2000,Scotland,1886.93238
8148,20 Feb 2000,Georgia,1666.2188
8149,20 Feb 2000,Morocco,1574.8260189999999
8150,20 Feb 2000,Netherlands,1450.016995
8151,20 Feb 2000,Romania,1706.7656809999999
8152,20 Feb 2000,Portugal,1485.3438
8153,20 Feb 2000,Spain,1538.500651
8154,26 Feb 2000,Andorra,1303.016054
8155,26 Feb 2000,Hungary,1035.6703400000001
8156,4 Mar 2000,Spain,1575.085018
8157,4 Mar 2000,Georgia,1629.634433
8158,4 Mar 2000,Belgium,1258.02044
8159,4 Mar 2000,Switzerland,1321.180081
8160,4 Mar 2000,Scotland,1870.653021
8161,4 Mar 2000,France,2273.062692
8162,4 Mar 2000,England,2292.740116
8163,4 Mar 2000,Wales,2072.856126
8164,4 Mar 2000,Ireland,1985.7148359999999
8165,4 Mar 2000,Italy,1774.744105
8166,5 Mar 2000,Romania,1727.353898
8167,5 Mar 2000,Portugal,1464.7555830000001
8168,5 Mar 2000,Netherlands,1390.714368
8169,5 Mar 2000,Morocco,1634.1286460000001
8170,18 Mar 2000,Italy,1763.2223800000002
8171,18 Mar 2000,England,2304.261841
8172,18 Mar 2000,Belgium,1298.187579
8173,18 Mar 2000,Tunisia,1465.571181
8174,18 Mar 2000,Wales,2087.317043
8175,18 Mar 2000,Scotland,1856.192104
8176,19 Mar 2000,Georgia,1649.343409
8177,19 Mar 2000,Netherlands,1371.005392
8178,19 Mar 2000,France,2233.864278
8179,19 Mar 2000,Ireland,2024.91325
8180,19 Mar 2000,Romania,1752.271305
8181,19 Mar 2000,Spain,1550.1676109999999
8182,19 Mar 2000,Portugal,1513.475414
8183,19 Mar 2000,Morocco,1585.408815
8184,25 Mar 2000,Austria,1261.355995
8185,25 Mar 2000,Monaco,1163.2563289999998
8186,25 Mar 2000,Tunisia,1486.368872
8187,25 Mar 2000,Latvia,1293.871726
8188,1 Apr 2000,France,2237.8702719999997
8189,1 Apr 2000,Italy,1759.2163859999998
8190,1 Apr 2000,Poland,1498.805835
8191,1 Apr 2000,Switzerland,1304.5632449999998
8192,1 Apr 2000,Austria,1223.226766
8193,1 Apr 2000,Slovenia,1470.7539769999998
8194,1 Apr 2000,Tunisia,1513.524776
8195,1 Apr 2000,Czechia,1295.939875
8196,1 Apr 2000,Ireland,1991.096432
8197,1 Apr 2000,Wales,2121.133861
8198,2 Apr 2000,Georgia,1623.443776
8199,2 Apr 2000,Romania,1778.170938
8200,2 Apr 2000,Spain,1513.857002
8201,2 Apr 2000,Morocco,1621.7194240000001
8202,2 Apr 2000,Ukraine,1513.751768
8203,2 Apr 2000,Germany,1463.097244
8204,2 Apr 2000,Netherlands,1396.88838
8205,2 Apr 2000,Portugal,1487.592426
8206,2 Apr 2000,Scotland,1925.702656
8207,2 Apr 2000,England,2234.7512890000003
8208,2 Apr 2000,Serbia & Mon,1307.132971
8209,2 Apr 2000,Moldova,1317.663969
8210,15 Apr 2000,Czechia,1323.883992
8211,15 Apr 2000,Belgium,1270.243462
8212,15 Apr 2000,Luxembourg,1123.154896
8213,15 Apr 2000,Norway,903.73424
8214,15 Apr 2000,Slovenia,1483.084717
8215,15 Apr 2000,Monaco,1150.9255890000002
8216,15 Apr 2000,Tunisia,1536.1733800000002
8217,15 Apr 2000,Switzerland,1281.914641
8218,16 Apr 2000,Russia,1797.2056059999998
8219,16 Apr 2000,Germany,1446.806245
8220,29 Apr 2000,Singapore,1408.695314
8221,29 Apr 2000,C Taipai,1438.555652
8222,29 Apr 2000,Hungary,1124.969478
8223,29 Apr 2000,Austria,1133.927628
8224,29 Apr 2000,Sweden,1335.912483
8225,29 Apr 2000,Norway,894.248807
8226,30 Apr 2000,Bulgaria,867.459232
8227,30 Apr 2000,Serbia & Mon,1323.350247
8228,30 Apr 2000,Moldova,1331.922925
8229,30 Apr 2000,Israel,1123.780101
8230,30 Apr 2000,Germany,1408.502305
8231,30 Apr 2000,Croatia,1722.920561
8232,1 May 2000,Hong Kong,1659.261614
8233,1 May 2000,C Taipai,1416.772166
8234,6 May 2000,Hong Kong,1675.966006
8235,6 May 2000,Singapore,1391.990922
8236,6 May 2000,Poland,1414.402125
8237,6 May 2000,Tunisia,1620.57709
8238,7 May 2000,Moldova,1337.481256
8239,7 May 2000,Bulgaria,861.900901
8240,7 May 2000,Latvia,1237.075834
8241,7 May 2000,Czechia,1380.679884
8242,7 May 2000,Germany,1327.9275949999999
8243,7 May 2000,Denmark,1452.506999
8244,13 May 2000,C Taipai,1386.984249
8245,13 May 2000,Hong Kong,1705.753923
8246,13 May 2000,Andorra,1320.740699
8247,13 May 2000,Austria,1116.202983
8248,13 May 2000,Denmark,1419.68496
8249,13 May 2000,Russia,1830.027645
8250,13 May 2000,Latvia,1296.549975
8251,13 May 2000,Belgium,1210.769321
8252,13 May 2000,Luxembourg,1164.0379169999999
8253,13 May 2000,Lithuania,1004.639396
8254,14 May 2000,Israel,1087.5505640000001
8255,14 May 2000,Serbia & Mon,1359.579784
8256,14 May 2000,Croatia,1740.950858
8257,14 May 2000,Ukraine,1495.721471
8258,20 May 2000,Japan,1754.9024
8259,20 May 2000,Fiji,2031.10737
8260,20 May 2000,Czechia,1437.864754
8261,20 May 2000,Poland,1357.217255
8262,20 May 2000,Canada,1819.242548
8263,20 May 2000,Tonga,1760.2463309999998
8264,21 May 2000,Israel,1105.702493
8265,21 May 2000,Bulgaria,843.7489720000001
8266,26 May 2000,Tonga,1746.380986
8267,26 May 2000,Fiji,2044.9727149999999
8268,27 May 2000,Japan,1671.687924
8269,27 May 2000,USA,1726.8021989999997
8270,27 May 2000,Norway,826.014848
8271,27 May 2000,Lithuania,1072.8733550000002
8272,28 May 2000,Romania,1762.5194579999998
8273,28 May 2000,France,2253.521752
8274,3 Jun 2000,Japan,1657.6133439999999
8275,3 Jun 2000,Tonga,1760.455566
8276,3 Jun 2000,Argentina,1982.0599989999998
8277,3 Jun 2000,Ireland,1944.942631
8278,3 Jun 2000,USA,1774.502909
8279,3 Jun 2000,Canada,1771.5418379999999
8280,3 Jun 2000,Samoa,2041.7709960000002
8281,3 Jun 2000,Fiji,1994.984559
8282,10 Jun 2000,China,1326.119217
8283,10 Jun 2000,Hong Kong,1667.28767
8284,10 Jun 2000,South Africa,2448.994662
8285,10 Jun 2000,Canada,1769.7451030000002
8286,10 Jun 2000,USA,1708.981309
8287,10 Jun 2000,Ireland,2010.464231
8288,10 Jun 2000,Samoa,2052.355044
8289,10 Jun 2000,Japan,1647.0292960000002
8290,16 Jun 2000,New Zealand,2427.346838
8291,16 Jun 2000,Tonga,1757.937788
8292,17 Jun 2000,Australia,2593.31014
8293,17 Jun 2000,Argentina,1979.1717780000001
8294,17 Jun 2000,South Africa,2460.1199100000003
8295,17 Jun 2000,England,2223.626041
8296,17 Jun 2000,Canada,1769.7451030000002
8297,17 Jun 2000,Ireland,2010.464231
8298,18 Jun 2000,Hong Kong,1672.6955970000001
8299,18 Jun 2000,Arabian Gulf,1495.690071
8300,19 Jun 2000,Singapore,1403.10814
8301,19 Jun 2000,Malaysia,1022.903415
8302,24 Jun 2000,Tonga,1800.899663
8303,24 Jun 2000,Samoa,2009.3931690000002
8304,24 Jun 2000,New Zealand,2432.657699
8305,24 Jun 2000,Scotland,1920.391795
8306,24 Jun 2000,Australia,2594.8117429999998
8307,24 Jun 2000,Argentina,1977.670175
8308,24 Jun 2000,China,1347.900958
8309,24 Jun 2000,Singapore,1381.326399
8310,24 Jun 2000,Sri Lanka,1354.2797890000002
8311,24 Jun 2000,Thailand,1311.011039
8312,24 Jun 2000,South Africa,2398.446837
8313,24 Jun 2000,England,2285.299114
8314,25 Jun 2000,C Taipai,1346.442877
8315,25 Jun 2000,Korea,1671.0528470000002
8316,28 Jun 2000,China,1331.1452550000001
8317,28 Jun 2000,Sri Lanka,1371.035492
8318,28 Jun 2000,Hong Kong,1645.655983
8319,28 Jun 2000,Korea,1698.092461
8320,28 Jun 2000,Singapore,1421.621272
8321,28 Jun 2000,Thailand,1270.716166
8322,30 Jun 2000,Fiji,2007.268345
8323,30 Jun 2000,USA,1696.697523
8324,1 Jul 2000,New Zealand,2437.2072239999998
8325,1 Jul 2000,Scotland,1915.8422699999999
8326,1 Jul 2000,Zimbabwe,1542.912859
8327,1 Jul 2000,Namibia,1768.665818
8328,1 Jul 2000,Samoa,2025.8099140000002
8329,1 Jul 2000,Canada,1753.3283579999998
8330,2 Jul 2000,Japan,1679.8855239999998
8331,2 Jul 2000,Korea,1665.236233
8332,2 Jul 2000,China,1368.074629
8333,2 Jul 2000,Thailand,1233.786792
8334,2 Jul 2000,C Taipai,1426.4230890000001
8335,2 Jul 2000,Hong Kong,1565.6757710000002
8336,2 Jul 2000,Singapore,1439.387801
8337,2 Jul 2000,Sri Lanka,1353.268963
8338,7 Jul 2000,Tonga,1833.593611
8339,7 Jul 2000,USA,1664.003575
8340,7 Jul 2000,Canada,1716.0721780000001
8341,7 Jul 2000,Fiji,2044.524525
8342,8 Jul 2000,Australia,2615.7329870000003
8343,8 Jul 2000,South Africa,2377.525593
8344,8 Jul 2000,Samoa,2040.150056
8345,8 Jul 2000,Italy,1744.876244
8346,15 Jul 2000,Fiji,2058.8923670000004
8347,15 Jul 2000,Italy,1730.508402
8348,15 Jul 2000,Australia,2563.22843
8349,15 Jul 2000,New Zealand,2489.711781
8350,15 Jul 2000,Canada,1767.6464460000002
8351,15 Jul 2000,Japan,1628.311256
8352,15 Jul 2000,USA,1651.2030710000001
8353,15 Jul 2000,Samoa,2052.95056
8354,22 Jul 2000,New Zealand,2515.944239
8355,22 Jul 2000,South Africa,2351.2931350000003
8356,22 Jul 2000,Namibia,1780.870998
8357,22 Jul 2000,Zimbabwe,1530.7076789999999
8358,29 Jul 2000,Australia,2582.345399
8359,29 Jul 2000,South Africa,2332.176166
8360,5 Aug 2000,New Zealand,2501.5392239999996
8361,5 Aug 2000,Australia,2596.750414
8362,19 Aug 2000,South Africa,2380.894946
8363,19 Aug 2000,New Zealand,2452.820444
8364,26 Aug 2000,South Africa,2372.190903
8365,26 Aug 2000,Australia,2605.454457
8366,22 Sep 2000,Uruguay,1760.118541
8367,22 Sep 2000,Namibia,1732.7670260000002
8368,23 Sep 2000,Norway,800.185288
8369,23 Sep 2000,Luxembourg,1189.867477
8370,30 Sep 2000,Bosnia & Her,1184.361405
8371,30 Sep 2000,Hungary,1116.083436
8372,7 Oct 2000,Switzerland,1320.4099210000002
8373,7 Oct 2000,Bosnia & Her,1145.866125
8374,7 Oct 2000,Morocco,1667.094924
8375,7 Oct 2000,Tunisia,1575.2015900000001
8376,14 Oct 2000,Bulgaria,827.436278
8377,14 Oct 2000,Switzerland,1336.7226150000001
8378,14 Oct 2000,Andorra,1345.195853
8379,14 Oct 2000,Serbia & Mon,1335.12463
8380,14 Oct 2000,Czechia,1503.342143
8381,14 Oct 2000,Ukraine,1430.244082
8382,21 Oct 2000,Ukraine,1465.9732099999999
8383,21 Oct 2000,Denmark,1383.955832
8384,21 Oct 2000,Austria,1072.961741
8385,21 Oct 2000,Sweden,1379.153725
8386,22 Oct 2000,Germany,1267.500942
8387,22 Oct 2000,Poland,1417.643908
8388,28 Oct 2000,Belgium,1292.200592
8389,28 Oct 2000,Slovenia,1401.653446
8390,28 Oct 2000,Denmark,1379.275676
8391,28 Oct 2000,Croatia,1745.631014
8392,28 Oct 2000,Hungary,1170.759394
8393,28 Oct 2000,Andorra,1290.519895
8394,28 Oct 2000,Latvia,1314.787695
8395,28 Oct 2000,Luxembourg,1171.629757
8396,28 Oct 2000,Monaco,1125.745261
8397,28 Oct 2000,Moldova,1362.661584
8398,28 Oct 2000,Sweden,1382.445113
8399,28 Oct 2000,Norway,796.8939
8400,4 Nov 2000,Poland,1477.498873
8401,4 Nov 2000,Czechia,1443.4871779999999
8402,4 Nov 2000,Tunisia,1540.592085
8403,4 Nov 2000,Morocco,1701.704429
8404,4 Nov 2000,France,2241.12788
8405,4 Nov 2000,Australia,2617.848329
8406,4 Nov 2000,Scotland,1934.5574780000002
8407,4 Nov 2000,USA,1632.487863
8408,5 Nov 2000,Serbia & Mon,1339.999343
8409,5 Nov 2000,Bulgaria,822.5615650000001
8410,11 Nov 2000,Italy,1690.2768829999998
8411,11 Nov 2000,Canada,1807.877965
8412,11 Nov 2000,Latvia,1332.6544880000001
8413,11 Nov 2000,Austria,1055.094948
8414,11 Nov 2000,Scotland,1930.834827
8415,11 Nov 2000,Australia,2621.57098
8416,11 Nov 2000,Ireland,2021.565912
8417,11 Nov 2000,Japan,1617.209575
8418,11 Nov 2000,Wales,2166.622996
8419,11 Nov 2000,Samoa,2007.461425
8420,11 Nov 2000,France,2207.441366
8421,11 Nov 2000,New Zealand,2486.506958
8422,12 Nov 2000,Germany,1239.564111
8423,12 Nov 2000,Ukraine,1493.910041
8424,12 Nov 2000,Brazil,1058.181274
